ids	class label
6 19 62 882 2 60 755 367 45 282 10 500 50 359 62 1153 3222 3 138 254 2785 2333 171 254 2785 2333 30 1864 2407 267 5482 1334 2635 308 9 4 401 1334 2635 308 30 1864 2407 267 24 5 978 1 2528 6201 26 85 109 2 197 793 655 1 0 1013 44 70 497 5 1361 2 0 0 15 9016 67 4782 87 30 82 6078 891 17 9 921 11 362 5 1864 2407 19 1946 19 4463 882 4436 0 16 11 145 839 6 19 973 164 5 0 57 3 1990 191 73 1147 188 145 708 7 819 1627 7208 11 1 613 1297 16 67 759 416 6405 4037 61 973 35 2550 16 446 1 6678 9 1332 0 21 151 23 5 35 2977 15 4 133 4037 5 4649 7288 1969 2 1 6905 0 5 0 0 3 111 43 776 5 155 1 1864 3668 3785 2 0 15 2375 45 3162 5 35 51 2 1074 11 0 17 73 2276 0 50 1 490 1584 2 480 4 146 6522 7 7627 50 1 974 2635 187 5 2473 200 3 68 508 1211 379 2607 57 315 5 52 64 333 2036 53 2410 7435 65 9 251 1 839 11 175 6078 1403 1 697 1 2473 9 1 6596 183 28 1480 13 575 6 13 3333 23 5 35 0 144 34 26 4 133 7415 16 1 6283 123 5 0 17 9 5 2382 1 277 5567 50 502 4 39 1 123 5 502 958 38 13 124 7572 30 1864 2407 13 227 69 35 2985 90 4074 4965 46 2130 28 33 5 1218 4 2473 723 38 13 124 24 2985 255 8473 119 13 124 107 0 212 10 695 2 13 227 282 10 233 0 1 988 186 7 1864 2407 344 6 578 3878 10 102 1132 11 171 2284 7 1 388 65 9 4 242 478 1134 1 186 7 82 6078 298 7 49 0 7397 1405 39 11 39 34 19 56 265 4518 5 1497 57 1864 2407 1198 19 1 2474 859 744 30 1864 2407 9 4 819 6894 24 12 45 227 500 4 36 455 50 882 357 16 38 8537 730 830 128 17 9 268 4 1062 1759 33 0 2761 4 278 4588 10 58 779 132 3248 9 305 3623 5 60 13 124 889 119 13 227 42 413 6 39 433	4
559 74 1 0 18 440 6 56 81 2405 2 2416 3 95 4 342 7 291 1049 34 4 1611 7 2199 2678 2502 4244 150 0 8829 6841 200 46 141 5235 7 4257 1968 19 5472 4 603 19 0 2067 12 2994 40 544 3591 82 212 6 9 4 2801 209 28 34 26 1 1093 212 12 61 147 297 50 1 156 16 1 201 26 586 2 24 3016 74 922 37 3664 3 68 508 58 56 78 1132 235 2657 2383 88 16 115 25 4 234 30 45 502 18 25 1008 46 533 7683 6969 7 1 277 141 4300 45 9 4 4471 0 6025 148 656 15 4 365 2564 3 165 115 508 6 14 625 950 45 51 176 3 111 4 0 28 3 77 5 4426 1 33 9 2 1 2496 192 18 440 4 187 7 1395 0 386	4
112 44 1618 17 775 2 650 60 4 123 5 614 775 1115 3 77 1 4738 1700 2 17 9 97 120 6 79 584 33 97 3971 520 1 924 26 1291 2 626 2 0 2174 203 341 65 116 22 304 5 497 37 4 205 455 16 589 11 260 159 1 424 6 9 1 31 34 9 287 1330 15 62 170 130 965 478 1 3641 5 447 168 5 0 3545 2 614 82 3477 230 41 9 170 6 1423 12 1 4738 440 3545 1849 3 108 173 1728 227 86 359 4 721 2014	5
3 75 1178 43 3966 7 6681 19 16 17 186 42 370 22 51 5 0 1 31 9 27 16 1774 24 271 33 27 33 82 1063 6 396 22 497 33 149 1 98 370 22 33 243 33 6 227 35 1 375 26 85 272 7 2109 2 1 2988 81 6 2497 37 7634 1575 2 24 42 258 70 58 7 1 924 26 292 2 23 66 5461 15 289 2636 7 7723 1 7723 9 3634 2 2109 2 38 13 124 4 2302 1606 3726 6 73 1727 1 713 127 118 63 3708 5 35 887 3 477 6 105 1727 1 713 118 4 759 2302 19 3708 76 16 296 19 42 24 52 34	2
6 2259 12 1 59 4111 23 66 1004 41 33 55 266 8 43 563 2 1 31 136 41 568 986 8 210 2 300 2 382 32 5256 2 132 3 71 22 138 5 7233 1 502 7 1335 2746 3240 0 5 35 678 432 31 46 358 3468 0 30 55 181 8 12 6 19 4 177 7 195 2 1 156 8 28 812 12 954 21 71 22 376 2 21 73 495 598 7 772 7023 350 2 419 30 1 2471 7 1 184 61 35 4 78 1012 2 67 6583 5 552 1567 926 7506 7710 2038 61 23 66 4 355 0	4
103 54 30 1437 3558 198 121 27 100 253 25 62 240 266 27 690 514 2 240 184 3 239 1 96 139 10 179 2 6 8 210 2 42 119 127 514 18 23 1671 4 78 229 15 5182 2536 7762 6061 375 2 42 1 127 596 7 1386 2 340 69 2308 8 1 0 924 30 55 1735 43 1391 16 1188 1669 322 10 4 181 466 2 13 151 35 485 3 151 495	4
3 795 315 5 180 41 325 356 379 10 40 216 356 370 22 1 896 1370 1125 13 47 62 1153 4 150 9 83 150 211 960 6 0 72 6018 5 13 2030 3552 46 8524 72 2035 46 2529 3 165 628 157 30 4 56 5118 29 12 3 151 579 87 4 28 28 2542 12 3 151 928 1 1272 3 48 64 188 14 1967 38 3 138 1041 147 6 46 575 6 31 3 151 42 989 10 421 0 33 0 19 91 0 1366 5249 642 2 3 2590 23 142 753 11 1 4729 183 1 1676 20 60 5 157 9 285 131 1043 1 1870 5702 192 562 22 21 66 12 21 47 453 57 55 198 142 3618 90 125 5 691 8277 2 321 39 1599 51 11 49 0 1782 938 2 408 11 557 5 230 28 21 481 914 2548 1263 15 72 1672 6165 7905 8872 5 0 90 50 55 0 64 5249 1581 3774 9064 4 3395 29 74 1 8517 19 218 914 613 16 24 3498 6095 2295 21 32 2550 11 74 1 114 2 951 930 5 4 78 1247 181 74 1 1288 21 32 674 55 1401 74 1 776 2 5351 464 3 61 140 526 5 104 33 12 2446 377 30 103 3 8 4 80 0 1019 1 100 3 8 258 11 4 3624 15 4 3395 645 12 8 28 0 2 0 12 53 3 582 275 7 3720 51 15 166 12 14 103 275 16 603 3 77 166 1394 19 1292 16 1463 50 1 6857 2 8248 3 491 265 309 20 1 100 12 3 105 2372 50 39 256 2789 2789 320 3161 3 47 22 427 38 17 960 34 19 67 5 1 1319 87 3 75 2978 7 46 12 182 4445 19 1394 8 33 81 33 4 27 989 4 2446 5913 389 123 3 75 665 3 313 166 11 1 413 638 3 101 1 0 65 0 33 368 326 71 22 35 7430 74 1 420 39 13 5619 4763 41 34 904 7 12 2485 610 1946 192 18 131 2320 335 15 368 368 326 9 251 326 430 11 2729 19 2495 3 151 2881 12 6 19 2729 19 2495 6 19 463 368 326 83 1 2495 884 20 4 0 701 4667 93 6 19 66 430 93 2239 17 50 12 2446 377 5249 1245 166 1094 106 21 88 106 1 277 190 729 22 21 42 1 6687 5 1 0 0 65 92 8 2756 15 2 672 92 61 37 39 1 8856 140 15 30 0 9 4 193 7 1471 3 75 24 158 38 6 19 8072 456 46 6439 83 3 85 3284 10 783 53 674 1 994 2 38 13 48 12 2446 377 12 279 396 22 88 140 15 1530 143 93 889 90 89 3435 188 1 1326 877 6 51 15 58 7 1 82 594 5249 116 22 48 166 1530 143 446 93 21 25 932 55 732 2 32 20 55 473 1839 7 279 2760 14 368 326 136 15 4 187 7 143 2 3 8 469 5 0 6 20 14 279 12 19 127 0 21 0 915 2495 20 55 279 13 108 57 12 1 185 54 13 99 5 427 90 60 1400 21 47 411 0 3 470 22 238 1 326 39 3 385 8 1 2495 18 105 68 42 4568 4 9450 7 2495 20 14 279 2 463 6 4 154 1 1433 8 78 176 5249 215 22 33 5115 15 166 290 152 3 68 239 5 506 297 50 295 6 19 228 7 4 6688 5 440 14 855 2255 118 14 64 16 24 0 15 14 348 0 3 25 58 7 1 0 2 6 8 7614 6 1638 40 7 295 4200 15 189 551 327 0 27 16 24 158 38 12 19 126 6 19 2418 5 238 0 7 1 1695 5249 19 827 117 24 113 189 369 1244 65 131 348 166 279 4 80 0 2 582 42 279 56 27 279 16 582 126 329 9 6 5 113 27 279 88 14 631 28 1062 6 0 189 5180 50 82 357 554 29 1515 13 62 9696 46 5132 15 63 184 33 1 29 9 28 2446 3770 7 189 1095 21 101 58 5249 95 1 1502 2393 2 3 95 1 1527 1999 12 2446 377 8 11 1 900 7 1481 5249 166 2197 53 89 2131 1 942 7 199 391 28 21 474 10 4 27 133 221 436 5 1945 11 11 1 5038 3 2087 5 140 51 15 4 420 10 1 1299 7 1 888 11 14 1999 1740 0 14 1999 8 57 33 210 2 2499 33 12 3657 61 8803 5249 19 1502 2393 8 27 2648 4 80 574 74 1 54 12 2446 377 136 15 166 2197 20 55 123 41 3 1889 12 1 623 25 5 35 107 246 1282 153 18 61 2541 4354 93 3 6827 6863 173 45 7 1 114 613 5 2681 15 4 3829 6554 3 95 62 0 5 52 60 3 95 8 4 1042 7 3404 288 548 134 749 7 1022 329 1887 12 13 165 48 30 1116 19 3419 4 0 206 3774 9064 370 22 27 16 6 19 24 178 12 19 1 0	3
329 5 167 146 1592 130 12 747 37 146 1592 130 39 1 123 50 0 6977 17 29 9 137 1 69 29 3 106 1580 399 130	5
17 9 45 7 256 379 192 4 0 9 4000 6 439 37 2161 12 1515 17 6883 1377 4 27 1125 9 4 191 2223 12 344 17 37 28 175 82 212 27 10 191 1 590 9 12 6 19 901 1340 5 987 173 82 2097 1377 11 977 1946 2 487 9146 1340 5 67 5887 2284 7 1 697 17 9 271 1370 1 0 3668 12 3 23 172 7176 11 14 656 6 439 5 113 3022 173 134 2420 2 6 147 305 76 222 5 48 814 1995 11 1 901 374 7 4684 2 13 124 125 5 906 167 695 0 30 45 413 46 1 82 93 4 121 30 1 110 658 230 20 6533 1 8516 2 374 0 51 1 0 2 119 284 13 151 35 469 5 5808 0 3 75 4 242 364 7 3278 6883 16 17 3668 2938 305 604 7 1397	2
17 209 131 40 220 37 3 25 4283 2 112 5 3399 1097 34 9 42 28 97 542 355 170 3399 3 1741 4 94 2794 16 3 68 652 304 58 7 14 278 3399 10 36 0 1 29 9 243 1 114 9 262 109 2 1822 390 15 7496 37 40 53 3 471 246 233 0 7 3399 51 2 25 5 416 2 56 108 57 126 97 3 481 4500 136 15 4 1361 6 439 37 169 88 1 323 413 8604 26 168 246 2496 38 13 48 0 159 15 39 1 3399 12 13 26 2606 11 77 15 18 23 4 560 80 181 630 51 15 255 1287 80 2141 12 135 48 63 0 118 14 3399 65 131 40 0 284 3 75 3661 188 62 237 866 122 1168 4145 386 37 12 1209 1 1188 4704 186 6095 1543 0 2 0 9 14 146 52 5 10 3399	5
3 77 17 98 1281 6 344 10 4 300 179 548 247 2 320 3 482 34 32 664 37 6 11 988 191 28 3 71 22 23 5 412 4 311 196 10 27 31 2 4 27 372 156 1 825 486 685 26 2922 2 149 65 9 1349 5 40 1 1440 9 28 694 16 35 2799 2387 0 98 6591 1 327 1440 79 4 1101 12 73 1054 58 26 769 6 19 76 668 3 108 6 19 226 6	5
407 4 1538 31 735 12 370 22 11 541 77 49 213 2 1538 31 100 42 482 49 201 61 140 159 177 17 9 1 529 7 29 3 105 157 30 1761 3 104 6 9 27 83 1 787 0 396 22 1452 5 40 53 3 157 44 3 86 24 52 1273 921 5 1496 16 3 61 37 76 83 3 61 909 363 791 348 44 63 1602 0 15 243 2401 759 4776 93 348 44 38 13 26 4 457 122 1641 5 35 78 5 63 1602 2997 2 180 63 1602 60 6 0 0 122 672 1538 31 8 1 1621 5 8118 787 248	5
3 1963 44 198 378 15 14 461 2 11 7012 2 3 1690 135 6 396 22 48 97 120 670 8 724 16 2122 312 1 340 72 3231 8833 2192 386 44 426 1 651 15 49 170 3101 7 1283 1024 225 1 2330 0 330 23 66 1 91 143 3 68 172 25 11 14 656 69 95 120 50 34 0 4070 8 2167 15 2820 2 39 385 1166 50 1 2920 10 732 14 461 95 1 3101 7 3347 295 2 3 25 1 299 96 10 134 45 7 1 287 757 3 68 172 25 11 14 656 1 96 8 28 1180 62 136 15 4 2330 730 128 2 654 4692 3 117 135 6 8 10 134 16 6 8 28 27 12 3 3044 5 846 14 461 470 22 416 877 57 1 3347 3101 16 3 1690 135 1 91 362 7 1 156 8 1 114 1323 42 370 22 228 5 1655 1 59 44 18 376 57 173 824 2323 115 1255 45 1 5232 131 240 223 1918 2 274 45 81 840 14 236 1321 2 115 4913 4 940 53 6 136 5 4842 10 1 181 1 266 8 33 1048 33 1048 522 2 1 583 449 5 85 35 34 5 1727 41 4 2157 46 1756 4 149 4603 7949 81 400 4412 398	5
47 22 579 1 198 54 3 8 30 4 329 1022 735 17 259 8 69 2313 10 216 4143 0 19 1793 858 2 3013 129 1 2142 37 0 310 1 29 55 688 32 563 55 213 32 2590 2478 16 6 19 42 24 33 329 1022 53 6 19 28 320 109 6 19 4 43 197 676 2 194 11 629 191 20 4 511 121 11 774 6 8 0 9584 33 81 284 3 75 1255 1 502 16 1051 213 2 3205 9374 20 1 1235 86 24 3208 14 0	2
38 63 905 9 4 1978 3839 2 9 11 775 1115 614 41 10 1 926 33 6 522 1985 0 2 1855 551 3 880 25 5 778 15 14 3111 1726 2 14 693 20 14 8479 5 1179 60 751 5 35 0 3986 1284 0 905 3 47 22 162 5 140 64 44 17 330 10 3197 4022 775 1115 3 268 73 35 1606 4 4429 2 4 155 333 1626 16 56 3 68 115 508 3545 28 81 2087 44 3 68 69 66 5 192 1 0 2260 2 6 19 271 170 17 330 3 165 161 155 936 30 1 1739 193	4
200 141 211 3 68 627 30 4326 675 4 133 174 652 16 17 501 4656 14 103 244 2 60 4 351 184 6 8 7 1112 150 11 4 2947 394 141 1962 1807 453 1163 2287 1834 0 0 1900 0 0 642 894 1896 7 675 131 4208 216 4 193 7 536 0 2345 150 141 1962 1807 453 1163 2287 1834 0 0 1900 0 0 0 0 2 4 1193 945 7 1533 129 1962 1807 453 1163 2287 1834 0 0 1900 0 0 59 8 11 485 2233 3 470 22 23 1 675 131 2699 1886 2510 1942 145 7 1 283 3404 288 2891 5824 2361 2 5691 7514 46 145 7 1 1694 7755 304 30 1 248 581 14 266 4584 1232 10 256 301 21 32 5391 57 2 53 3 257 10 368 350 3 8 466 685 4 368 1886 131 50 2723 5469 7 368 1121 2 0 808 27 386 17 1886 61 35 240 20 347 288 6648 76 2631 3 116 22 56 234 273 459 5 552 5 1 1112 2 2345 1 134 3182 81 3 68 1260 17 258 153 16 3 108 6 19 359 4 36 190 5 453 57 144 499 62 1533 46 145 7 49 1516 5692 2 13 47 23 2974 1724 7 484 248 371 63 184 24 37 3 481 67 4776 93 1 1193 945 16 3 117 23 58 7 1 283 2510 248 93 216 141 1112 1 2345 614 41 18 124 43 817 2 4776 3 151 35 27 5 52 10 4 133 374 1209 69 315 515 374 7 3066 3 75 1424 638 1198 19 1209 7330 67 87 406 30 1 1766 850 698 3 275 6884 1 266 122 232 376 7 40 30 14 181 3819 4 342 67 3115 10 24 9638 5845 30 14 1466 44 28 222 45 67 494 281 3 77 4326 675 28 97 0 93 321 3916 50 6884 33 5 1 0 123 5 3233 830 89 257 40 38 3 276 4 711 7 248 5 52 0 23 3 306 13 126 97 3 77 4326 675 458 1859 254 1934 47 35 0 74 2226 1 2807 5333 30 1 1090 7 63 2366	5
74 305 14 202 98 11 388 4414 6122 4 177 786 38 13 124 2140 2 3524 301 16 18 124 1187 757 26 4 94 27 3208 10 1 2683 24 251 158 57 1 59 33 3 68 69 1191 2120 16 38 189 145 192 352 5 1 269 7 31 119 6 401 35 219	5
21 7458 55 5169 44 442 11 2022 7 4 146 29 5 99 1 1317 100 397 37 6 25 4 133 486 10 759 252 3267 414 6 9 43 97 4 252 1053 100 10 62 8359 609 142 6 8 43 761 24 4 27 911 16 21 25 72 162 2 18 906 1521 1 343 465 2250 55 266 8 43 563 2 1232 20 90 1403 1 184 302 194 5757 1 441 9 1225 16 24 37 3298 4645 67 37 0 1767 372 3 25 1 5147 383 206 65 8 430 56 81 78 2 2056 16 1162 1099 15 654 1783 897 2 599 760 3 25 1 0 2 128 2712 20 1 193 2 18 32 1029 2 1039 15 42 4 2814 1859 7 926 265 5 2425 63 743 14 461 25 1 881 206 65 8 70 210 2 2056 42 127 92 117 23 5 4812 4 205 842 7 0 65 9 24 12 3170 16 6 8 166 290 24 870 166 193 7 3085 2211 385 355 3 61 77 5 140 64 44 2 691 18 26 469 5 113 6 44 81 226 1 2010 1471	5
3 407 239 327 2838 198 378 3 37 1 420 2 8 4866 57 49 100 6428 1964 683 0 265 41 7 1 3253 3 25 4 311 206 0 0 311 139 971 834 139 31 8 149 2 27 1 206 105 23 778 4 80 67 252 6 8 779 1089 1 139 8 972 2 804 8 20 1 193 65 3 1660 20 14 123 41 3 95 4 368 1520 1056 12 8 245 3 77 1050 2 18 23 5 35 94 178 10 40 24 5 37 84 17 45 3 927 13 24 401 23 25 284 150 200 368 350 28 38 13 124 837 368 17 9 24 1 1056 10 13	3
18 23 323 4177 1647 7 49 100 301 5806 4772 20 1 1235 2 3 37 12 4046 1 96 1390 428 1 96 2 1505 32 430 544 16 1 783 32 4 177 1845 775 549 32 36 1 7644 20 1 100 1489 84 319 11 9654 16 18 530 30 55 181 353 14 592 25 49 428 1363 523 2 2403 1007 5095 20 1 295 2522 70 189 43 750 38 13 106 15 72 1322 1 479 781 12 21 2462 11 6840 89 70 685 5 3860 146 8133 6059 11 41 203 1627 6118 4422 0 89 367 6 39	3
2270 60 4 3301 2 1485 1441 1649 9 293 3 86 6940 8847 5 411 1 2072 1818 20 1 974 193 613 0 65 2351 977 1227 2 1972 188 0 1437 6 9 4 177 7 4 447 50 1 308 333 1 631 16 1 1787 9 392 0 2 97 2072 2 884 13 51 4 0 7302 5 1 287 35 43 2155 6 19 534 5 3296 1 1818 20 12 193 76 7 349 39 1 7737 37 5 52 5 3598 3717 30 4100 2 7551 432 5078 308 47 35 178 30 1817 174 20 1257 3 0 241 557 787 3683 392 0 50 926 392 2841 2 4 4989 3297 30 1 287 163 3683 14 3206 7737	5
14 346 2 3 112 34 10 55 103 54 442 60 4 1495 103 7 39 1 1548 1111 25 72 2739 46 1084 2488 5 1348 551 63 693 14 346 25 1 398 206 2 3 25 1 96 1136 34 8 28 80 252 20 1 546 12 21 32 0 53 21 32 932 1 310 2392 8 5493 3 23 66 1374 5 14 1670 1 198 196 115 144	1
85 27 208 2 27 31 81 296 40 135 1 31 9 24 262 351 16 6 19 120 87 4 187 7 2544 31 41 34 834 826 9 27 1544 26 85 4 2467 577 105 411 4 124 86 683 26 94 27 130 9 1041 558 26 24 311 178 143 9 94 7173 78 24 4 0 143 44 16 3 86 77 17 29 2 1 328 644 13 47 22 52 468 15 43 694 27 644 39 3 322 9 42 4 177 67 269 11 1 31 1770 39 1770 468 3471 46 24 56 468 16 164 18 105 2749 20	4
53 3 136 44 3 95 311 4 1541 1092 2 45 7 256 1421 213 1 1092 32 56 27 16 3 516 22 135 18 32 145 120 87 4 4101 1092 46 4094 4292 1 1421 207 8 28 27 176 3 75 56 163 18 23 256	3
3 463 380 532 59 3466 153 3524 798 0 532 59 53 21 845 55 283 3 3174 5 14 346 12 21 105 147 376 7 1 532 39 21 481 8 384 5 140 267 1 8690 258 4 898 303 158 93 57 45 378 1662 0 4 178 6788 2 4 5453 532 3264 21 32 224 10 4 532 377 21 463 84 20 4 511 2 1 479 7 798 0 8 272 228 5 140 5 55 203 30 394 7424 1 1870 1195 5 1215 15 55 0 21 25 55 59 630 51 12 378 2 23 66 43 163 172 160 18 161 95 55 532 605 2081 2 9843 90 271 4 177 617 1 123 21 148 23 84 408 258 173 378 6 19 28 226 6 55 532 8 11 178 1764 93 4 1300 6788 2 18 32 1286 6175 3 108 18 136 134 46 325 174 12 378 302 3048 90 67 4351 1087 898 16 47 35 4 177 67 38 13 234 2284 2 8690	5
17 29 1423 3 709 5 1 388 2 23 405 5 167 12 52 5 554 307 1985 3 318 5 180 17 307 4 99 3 463 14 106 11 2 8 2928 74 1 1542 12 39 1 31 9 430 5 106 85 149 28 3 950 51 14 31 2 60 86 13 104 3 95 58 237 0 299 279 15 58 6001 395 2378 3 180 17 29 129 2293 159 2 3 61 24 157 44 38 3 8 762 33 4 0	1
6631 9 56 4 43 109 2 1344 377 89 73 427 13 60 13 234 46 60 47 162 17 29 9 226 125 5 6 73 1186 13 923 7 438	5
55 0 7276 30 230 9 4 205 364 7 7766 19 2 137 3 111 76 92 19 101 11 142 50 7766 19 4 342 7 174 1 103 54 6 8 1 428 96 139 65 3 312 442 21 25 134 683 2 4 206 3530 3 71 22 88 37 546 3 1085 421 5 195 683 2 950 51 4 206 8285 5 0 6 2 157 1 252 2 128 9895 3 232 4 601 7 1 206 2 182 1432 17 9 28 27 6 8 1 948 642 448 2 1190 206 14 250 588 2493 5 14 313 182 296 19 52 5 7766 19 2 106 67 7 255 93 142 18 32 779 12 27 1 683 32 195 36 76 3 108 21 151 35 4545 7766 19 4 187 11 1 3560 1297	5
43 132 31 302 222 3898 1 114 9 43 109 2 1664 3 282 832 5 125 64	5
3 111 2471 5 35 2224 20 286 134 249 505 3 61 23 306 13 12 286 8 42 468 16 137 3 111 468 3 112 5 286 1031 20 570 15 14 355 2 851 250 13 104 122 13 26 3 8 776 5 52 34 390 15 1 2551 379 30 103 3 8 4 80 338 118 160 3 275 12 55 266 8 4 80 177 7 4 7839 15 4 4680 7 1410 3 101 62 985 452 2 153 6 232 166 107 1327 221 5 140 64 28 3 105 48 58 1721 7098 5 0 6 51 2 12 452 8 724 93 12 80 6229 169 8 278 176 14 1765 331 116 22 23 145 3936 11 6 65 9 1201 11 14 892 3 25 1 327 3247 2 1 3744 525 195 32 219 2 14 250 19 1511 525 15 2211 8 1 91 3 73 23 5 106 12 185 54 10 158 1 286 610 8 43 78 2 1 82 266 34 8 67 563 3 312 1 100 2 6 25 4 187 5 480 2 160 3 111 71 22 104 4 187 7 14 286 405 3 387 6 12 18 25 5417 1 29 8 243 2 3 56 387 1 1858 3 73 23 5 52 34 144 2 23 58 1462 33 81	4
1447 5 0 14 5413 10 2615 8275 45 7 14 7443 247 5 140 629 1480 21 52 41 3 733 4530 199 4861 250 41 5 0 28 21 105 451 403 4 259 11 217 0 10 258 1333 3441 2544 8 55 4634 2620 73 3 172 140 41 44 144 72 777 5413 258 144 0 40 61 3 140 64 38 3 966 11 1076 158 60 518 61 3 23 1 31 62 0 875 218 15 225 8 27 1 208 8 88 120 1 59 8 8256 624 921 389 5 0 46 0 1 649 8 289 2 1 29 8 576 53 21 530 168 636 450 16 30 868 450 20 4 570 121 6 707 4081 41	3
17 29 9 4 171 155 401 86 371 8554 54 1 114 9 85 109 213 26 586 2 1 29 9 85 576 20 1 1257 6 9 4 401 83 7 49 3628 0 2996 4266 17 29 9 287 5 1090 0 41 15 1460 6058 1084 2 273 0 2 3842	4
3 23 42 8776 5 260 2 2692 5 167 4 36 223 110 2 46 98 15 4 36 223 538 2 2822 2 223 8 1 45 29 12 316 781 28 3 8 2692 5 267 6 41 3 318 5 267 6 41 45 121 93 230 2 257 4 133 1202 1414 10 58 1296 31 717 5 99 1 1036 8 1 45 5 99 3 312 1 670 43 2343 229 78 110 1458 2 197 375 16 18 70 25 199 235 10 375 1956 297 50 1 110 65 8 67 1359 2 1126 229 3 8 568 588 30 4 78 181 11 1 67 1126 183 2 105 7169 41 1 1458 3 426 15 4 1296 465 7 0 0 0 5506 0 65 10 636 8 4 455 2 1309 3 568 7459 1 100 10 1 1036 2 14 743 426 5 343 15 1 1357 3 1674 10 1 1953 2088 8258 1036 2 1 1057 1264 646 1110 1036 195 32 673 132 1 231 8 2246 1698 2 4 177 799 24 37 63 738 1339 231 1036 65 3 251 336 67 87 3 275 3 61 3 101 1 295 0 8728 9812 295 223 448 1266 2172 107 600 783 10 2126 0 144 4 876 455 2 673 210 1 295 1594 11 14 743 2 1 1266 2 143 8 2394 2 694 39 11 39 1 184 8 355 2 1 59 8 36 43 563 114 9423 14 464 8 262 2263 3 70 1142 4452 0 45 7 1 838 122 136 107 5 155 126 14 184 8 2 89 8 43 3862 53 3 306 403 12 3 42 8776 44 2 8 43 163 5 167 217 98 33 45 7 14 146 1086 3 73 161 35 64 10 67 7 49 36 100 2 210 8274	4
8 44 20 4 511 787 650 1 29 8 3745 6 9 1950 3842 2 243 1 100 9 20 1 731 34 26 28 175 212 20 6 3 3254 15 4 428 985 452 0 1421 1 0 32 799 2 4 27 1433 3 111 2196 5 99 1 82 301 20 1 100	4
122 19 95 1 5142 570 2 511 1009 2195 150 111 2964 456 19 9 0 51 58 431 5142 742 299 2835 168 150 2 732 10 1532 3 25 5 23 49 299 96 326 2349 2 58 1244 2 279 30 0 1 299 96 8 430 544 1 1891 9 680 2 210 1 252 1180 2 210 1 550 26 242 2 13 73 24 52 203 762 1 114 9 109 2 458 85 4 2035 5 793 5 84 1679 7781 46 2037 830 872 93 1 547 816 3021 2 52 5 2964 456 19	4
3 8 1424 10 4 67 2346 109 29 3 562 22 66 44 11 249 6 304 5 35 4 2441 109 9074 137 6 439 5 6183 67 5 2850 2 1104 3 68 620 1 98 9 27 16 3 562 22 1028 405	3
5596 26 4949 442 2 1 738 3417 268 79 217 46 166 202 14 27 250 2 3 32 2692 5 155 1 529 7 2401 12 1 146 0 23 0 188 4 381 0 1 7785 11 7696 591 33 54 8 2985 74 11 1 198 246 249 1 615 460 70 11 1 7785 1148 823 10 179 17 2682 1265 8 70 0 463 1 6332 3481 74 4 250 16 1 59 8 287 1330 2 6 8 45 7 1 1618 357 12 1671 280 910 7 1 460 74 2113 1 7785 19 8881 372 79 137 66 3515 5 334 19 3096 59 426 41 81 15 4 78 1012 7 4 518 7 885 10 63 343 1 464 25 1918 16 70 1935 90 54 5 0 1 100 21 1674 10 1 342 19 179 3419 4 6442 6443 15 4 139 518 7 1944 3499 46 398 2 1 831 434 21 70 318 5 99 1 796 595 524 42 5 2428 333 1 100 4 177 17 9490 11 4 0 2505 50 1 464 12 1 2027 32 1798 6710 1 796 595 8 4 78 1350 15 149 796 2 4 1698 1339 287 2 3842 834 1090 1 193 1190 804 8 4 177 1053 10 1 796 2 2163 1240 5 1 3505 986 30 1197 3921 293 1 796 8 551 2 1 464 471 67 7 17 804 41 10 90 1 59 15 1 1948 139 1350 2277 5 0 1 139 9 1 0 7 889 682 0 7 1 3638 2 4 1698 965 7 231 8389 1 464 10 981 2 1109 89 2045 1671 4 630 2 4690 90 1 981 8 70 11 4 6081 14 250 4038 12 1 1109 6081 8 2154 2 117 24 1756 4 9499 2845 2 1 464 257 38 21 61 37 199 1109 6081 251 10 1 6442 6443 236 7 1307 3 56 276 1 464 5 4591 2845 1 981 2 1109 107 55 683 1 0 25 72 270 55 2027 32 400 33 101 16 1 1580 802 117 24 23 4 187 7 270 1 100 0 1 252 9 536 30 0 3117 293 14 956 1233 398 56 2163 5 35 536 20 14 4 1057 744 15 72 0 46 0 5 1365 11 1 1233 3203 1 2027 32 819 5 514 7 464 19 632 1 2027 32 319 15 134 2211 0 65 2163 5 35 456 2211 15 365 1941 4 619 825 10 1 341 62 4563 5380 509 2580 70 2668 1 398 2 8 271 431 33 1 266 5326 51 55 703 18 471 41 4 2361 5594 189 270 117 24 2771 389 7 90 16 14 1236 117 167 1 4428 740 2 6 8 3820 59 8 24 0 1942 563 2 608 0 21 32 42 188 1 184 53 1 464 8520 823 1 0 7 1 1288 613 90 45 7 1 82 1743 19 463 41 11 0 5 2305 1 651 1124 16 1 464 0 166 2 182 18 61 35 719 0 5 1218 0 82 2113 105 334 19 227 1246 0 46 3686 1288 8197 5 5590 55 372 1875 1 7785 330 24 35 6312 42 405 16 33 21 313 1 98 1 325 357 20 237 7696 1230 298 1 4469 7 1 1148 32 337 33 2292 330 23 336 67 586 1331 2 120 59 255 357 26 55 185 2428	2
